EIN,NAME,F9_03_PZ_MISSION,totRevenue_12,totRevenue_13,totRevenue_14,totRevenue_15,totRevenue_16,totRevenue_17,totRevenue_18,totRevenue_19,totRevenue_20,totRevenue_21,totRevenue_22,totRevenue_23
474865647,MISSION QUEST,TO GLORIFY GOD BY SERVING MISSIONARIES AND PROVIDING THE WITH A STABLE HOME OFFICE THAT HANDLES THEIR DONATION FUNDS.,,,,,,100.0,578.3949103925078,1238.1083135158988,2009.691338351026,3680.183382774768,4189.6344602711515,4104.134693177082
474867045,Hope Montessori School - The Woodlands,Provide education,,,,,100.0,495.29162867689365,491.9181368339987,456.05343058715226,311.08976798944843,211.47482937797096,347.99635298179146,417.97218706016696
474868579,CO-MED ADULT DAY CARE CENTER INC,TO PROVIDE DIGNIFIED AND RESPECTFUL CARE FOR THE ELDERLY AND DISABLED INDIVIDUALS UNABLE TO CARE FOR THEMSELVES.,,,,,,,100.0,62.90777847551268,,,0.0,
474871958,WORLD SLEEP FOUNDATION,"THE FUNDAMENTAL MISSION OF THE WORLD SLEEP FOUNDATION IS TO ADVANCE SLEEP HEALTH WORLDWIDE. WORLD SLEEP SOCIETY WILL FULFILL THIS MISSION BY PROMOTING AND ENCOURAGING EDUCATION, RESEARCH AND PATIENT CARE THROUGHOUT THE WORLD, PARTICULARLY IN THOSE PARTS OF THE WORLD WHERE THE PRACTICE OF SLEEP MEDICINE IS LESS DEVELOPED.",,,,,100.0,1218.568665377176,169924.56479690524,8654.061895551256,,230061.5087040619,668.9555125725338,182199.70986460347
474873205,Deliberate Creations Inc,"The corporate purpose of the organization is to offer low cost community development services. The organization is publicly funded through agreements with the California Department of Education CDE as such, Government contracts accounted for 100 percent of the organizations funding for the current.",,,,,,,100.0,,,,,
474873224,SIR NONPROFIT CORP,"OUR ORGANIZATION EXISTS TO OPERATE AND PROMOTE, WITHOUT PROFIT, THE INTEREST IN PLANNING, CONSTRUCTION, AND RACING OF SCALE OPEN-WHEELED RACING MACHINES; TO GOVERN TRIALS OF SPEED AND ENDURANCE OF SAID MACHINES AND TO PROMOTE COMPETITION AMONG RACERS, BUILDERS AND OWNERS OF OPEN-WHEELED RACING MACHINES.",,,,,,100.0,133.64931591594086,127.69154165047773,118.12002308571515,128.35997118057782,125.08798599768389,130.13213931399213
474887378,FEEDSCV INC,"EDUCATE MEMBERS OF THE SANTA CLARITA VALLEY COMMUNITY ON FOOD AND NUTRITION AND IMPROVE HEALTH. SUPPORT OTHER CHARITABLE ORGANIZATIONS IN THE SANTA CLARITA VALLEY IN FEEDING ECONOMICALLY DISADVANTAGED INDIVIDUALS BY FUNDRAISING,INCREASING AWAREMESS, AND OFFERING SUPPORT.",,,,,100.0,205.64697083021693,266.95337820992273,623.7097980553477,516.7788581401146,743.542757417103,1005.809025180753,
474887868,ANACOSTIA AMP OUTREACH EMPOWERMENT,"TO CREATE A WORKFORCE TRAINING, COMMUNITY RESOURCE, MENTORING, CULTURAL ARTS PROGRAMS AND NUTRITIONAL PROGRAM TO AT-RISK YOUTH AND ECONOMICALLY DISADVANTAGED FAMILIES AND TO INCREASE LITERACY LEVELS IN ELEMENTARY-AGED CHILDREN THROUGH READING AND CULTURAL ARTS PROGRAMS.",,,,,,,100.0,,81.62983425414365,281.5837937384899,,
474894839,New Gokul,To systematically propagate spiritual knowledge to society at large and to educate all people in the techniques of spiritual life in order to check the imbalance of values in life and to achieve real unity and peace in the world.,,,,,,100.0,3.080028417615844,13.073129194996651,2.4190880202308804,,,
474896491,A New KInd of Dad MInistries,Helping families through Jesus Christ,,,,,100.0,,,,,,,
474900726,STEM KIDS NYC INC,"TO BRIDGE THE GAP BETWEEN CURRENT SCHOOL CURRICULUM AND THE IMMEDIATE NEED FOR SCHOOLS TO PREPARE STUDENTS FOR STEM (SCIENCE, TECHNOLOGY, ENGINEERING, MATHEMATICS) OPPORTUNITIES.",,,,,100.0,13526.599999999999,16478.6,51295.6,,,35611.0,102767.2
474901312,SWEETWATER GARDEN INC,"SUPPLEMENTAL EDUCATION PROGRAMS TIED TO SCHOOL CURRICULUMS, ALLOWING FOR PUBLIC SCHOOL STUDENTS TO ATTEND WORKSHOPS, CAMPS, AND AFTER SCHOOL ACTIVITIES FOCUSING ON SCIENCE, AGRICULTURE AND ROBOTICS.",,,,,100.0,100.0,100.0,100.0,100.0,,,
474902982,US Friends of Ateret Yaakov,Support institutions that are set up for prayer and the study of,,,,,,100.0,292.184017828717,385.4359015175634,290.84819059747423,297.7621245887721,313.3927623898971,340.01512257242916
474913184,GEORGES HELPING HAND INC,TO HELP PEOPLE THAT ARE LESS FORTUNATE.,,,,,,100.0,100.0,68.07677431831367,26.537420228195707,,15.66911622510153,24.463353316573198
474917437,CHOOSING HOPE ADOPTIONS INC,ENCOURAGES ADOPTION AS A POSITIVE ALTERNATIVE TO ABORTION.,,,,,100.0,159.13311828857888,328.41104268778014,337.93166045271107,583.5183556058258,558.1514529484871,681.9641685168893,660.4331615768086
474923322,ARTS SOUTH DAKOTA INC,ARTS SOUTH DAKOTA IMPROVES THE LIVES OF SOUTH DAKOTANS AS A CATALYST FOR CREATIVE AND ARTISTIC EXPRESSION IN COMMUNITIES AND SCHOOLS.,,,,,100.0,301.1594732355653,330.0706295774403,384.18314980081067,,352.6607866673625,657.3978393612024,539.7221787311031
474925922,HELPERS OF GODS PRECIOUS INFANTS OF,"A DESIRE TO ACTVELY BUILD A CULTURE OF LIFE AND FAMILY BY SUPPORTING WOMEN AN;D FAMILIES WITH FREE MENTORING AND ASSISTANCE PROGRAMS DESIGNED TO EVANGELIZE, EDUCATE AND EQUIP THEM TO OVERCOME PERSONAL CRISIS AND MOVE FORWARD WITH LIFE GOALS.",,,,,100.0,142.22484825696944,124.300370628995,132.8248375141,264.00333028952036,181.44706451093086,193.73422141053877,218.82687865928992
474932505,FLYING FOX CHINESE SPORTS COUNCIL,"Promote sportsmanship among the younger generation, improve the relationship between the family members, and forge a strong connection among the local community and beyond. Support juvenile with learning differences and their families.",,,,,100.0,186.41206306947282,301.38624314337517,358.2837208234835,,226.451079846687,135.0343118129031,116.44121089715635
474939937,DREAMCHASERS,"OUR GOAL AT DREAM CHASERS IS TO RAISE FUNDS TO DONATE TO SCHOLARSHIPS FOR ANYTHING PERTAINING TO EDUCATION, EXTRACURRICULAR ACTIVITES, SPORTS, HEALTH, MEDICAL, ARTS, SCIENCES, RELIGION AND ANY OTHER NONPROFIT.",,,,,,100.0,188.64054135206192,216.20247973225335,221.80659406651188,75.57178114495375,105.86409807612031,181.48036939661802
474940739,Michigan Prosperity Project Foundation,The purpose of the organization is to educate citizens about economic liberty and limited government and how economic liberty and limited government will achieve a freer and more and more prosperous society and increased individual freedom and prosperity for everyone.,,,,,,100.0,1.4457142857142857,7.142857142857142,0.0,0.8574285714285714,1.4285714285714286,
474958915,FRIENDS OF THE FAIRGROUNDS INC,THE CORPORATION PURPOSE IS TO CONTRIBUTE TO COMMUNITY WELLNESS PROGRAMS BY SPONSORING OR ASSISTING ACTIVITIES FOR THE USE OF THE FAIRGROUNDS. DEVELOP MARKETING PLANS FOR COMMUNITY AWAREMESS OF THE ACTIVITIES. THE CORPORATION SHALL MAKE PHYSICAL REPAIRS AND IMPROVEMENTS TO THE COMMUNITY FAIRGROUNDS FOR PUBLIC USE AND BENEFIT.,,,,,100.0,24.794318976310098,18.302359234508884,12.737996520494935,11.138887533941434,20.693705998081395,21.61154740419167,19.5807521584313
474964792,DURGA MANDIR INC,"Our Mission is to serve the religious need of persons of Hindu Religion in the Metropolitan New York. Daily activities include prayer, religious rites, discussions, Yoga. Weekly meeting of the congrigation Annual Religious observancas on Gods and Goddess.",,,,,,100.0,86.65754673962608,74.23392612859097,,,,
474965913,SEARCY GIRLS SOFTBALL,TO PROVIDE LOCAL GIRLS THE OPPORTUNITY TO PARTICIPATE IN SOFTBALL ACTIVITIES.,,,,,,,100.0,125.13287104515408,,,,
474973411,SOS EB KIDS CORP,Provide assistance to patients with Epidermolysis B.,,,,,100.0,46.28122109158187,212.03515263644772,326.4801110083256,286.836262719704,266.5032377428307,232.55319148936172,238.05272895467164
474981407,CHAMBER MUSIC ON THE HILL INC,"CHAMBER MUSIC ON THE HILL IS ORGANIZED EXCLUSIVELY FOR THE PURPOSE OF EDUCATING AND NURTURING YOUNG MUSICIANS IN THE ART OF CHAMBER MUSIC; CULTIVATING THEIR LEADERSHIP AND NETWORKING SKILLS; AND FOSTERING STRONG RELATIONSHIPS WITH EACH OTHER AND THEIR COMMUNITY THROUGH REHEARSALS, FORMAL PERFORMANCES AND OUTREACH CONCERTS.",,,,,,100.0,83.96070762931956,103.21885789361116,72.54269913532342,8.127348834367075,0.003055394298634239,0.010693880045219836
474986354,ST&E INC,"ST&E, Inc. is an organization committed to the development of young ladies through sports training and special events. The organization is focused on teaching sport skills as well as life skills in a group/team environment.",,,,,100.0,518.4236648798887,1155.2908477268215,2241.3142743696644,4153.047448878301,1558.109986102839,4250.585666071074,6954.1195155846735
474997229,NICARAGUAN EDUCATION RESOURCE CENTER,CREA inspires Nicaraguans to empower themselves and their communities by providing educational resources.,,,,,,100.0,133.72952107094528,163.0001933114247,99.39650589599846,126.8844843417746,288.2753600425285,313.9540643727044
475004484,757swim Inc,"This is a program that builds confidence, character and teamwork in young men and women through competitive swimming.",,,,,100.0,271.14882792798716,417.8738240905203,616.0603469070018,645.2097449729184,557.0510712014561,1254.4087011819397,841.0466416683113
475014521,TEMPLE HEIGHTS,HELPING THE YOUTH IN OUR COMMUNITY ACHIEVE MORE EVERYDAY,,,,,,,100.0,33.56724707295107,,,,
475022988,SENECURA,"PROVIDE HOUSING, ASSISTED LIVING, COMPANIONSHIP, TRANSPORTATION, ANDMEDICAL CARE FOR ELDERLY OR DISABLE PERSONS.",,,,,100.0,98.59808478835762,114.97905750562573,,66.11192326013042,0.05863898424795913,,
475037804,PK CHARITIES INC,THE CHARACTER OF AFFAIRS THE CORPORATION INTENDS TO CONDUCT IS THE SUPPORT OF EDUCATIONAL PROGRAMS AND THE RELIEF OF THE NEEDY PROGRAMS THROUGH SPECIAL EVENTS.,,,,,100.0,144.90480583745702,172.50412368251838,143.91232631608375,142.0867231401493,0.14817299896558472,149.2828985993458,237.58002739802623
475040896,IMPACT HOPE,SERVING CONGOLESE REFUGEES IN RWANDA AND HELPING THEM BETTER THEIR LIVES THROUGH EDUCATION,,,,,100.0,113.18249318768352,289.59673969982555,264.0103037788532,359.9575161356984,413.80965883150157,592.7383349593183,687.2932876455577
475045769,Bounce Animal Rescue,Bounce is an animal rescue focused,,,,,,100.0,75.8221325520523,71.45023237084003,77.9720250985162,87.81419372865825,85.44980502216872,82.40494573904611
475046856,SOUTHERN PAW PARTNERS INC,TO SERVE AS A PORTAL FOR THE SALE OF DONATED MERCHANDISE TO RAISE MONIES FOR MIDLANDS AREA ANIMAL RESCUE AND WELFARE ORGANIZATIONS.,,,,,,100.0,,99.42349362861061,101.45186834449899,14.756575154563345,9.43880086674751,83.09245969425282
475054823,Wave Pool Corp,Wave Pool Contemporary Art Center's purpose,,,,,100.0,,4244.8295241663545,4350.393405769951,4089.5279130760587,7751.929561633571,13818.471337579618,0.0
475068379,YOGA MOVES MS,TO FOSTER SELF-IMPROVEMENT THROUGH ADAPTIVE YOGA DEDICATED TO THOSE WITH MULTIPLE SCLEROSIS AND OTHER SIMILAR NEUROMUSCULAR CONDITIONS,,,,,,100.0,52.52773659185029,67.69620123728207,70.60074645943044,30.330794007873614,60.07208957513165,48.87928830717317
475069794,WILD HORSEMANSHIP CENTER INC,TO EDUCATE PEOPLE USING THE NATURAL,,,,,100.0,292.64218271386613,207.31887032768074,112.92617972442396,88.33907011505143,61.45514257744655,7.052557341501668,5.789412743023758
475077583,STREET DREAMZ FOUNDATION INC,The purpose for which this corporation is organized is to provide support to the community at-large through mentoring and education in all aspects of the organization by promoting values and education for the youth of the community at-large throughout the Georgia.,,,,,100.0,50.0,8.0,,40.0,,,68.566
475084679,AIKIDO SCHOOLS OF UESHIBA,"THE MISSION OF AIKIDO SCHOOLS OF UESHIBA IS TO EDUCATE INDIVIDUALS ABOUT THE PRINCIPLES AND PRACTICE OF THE MARTIAL ART/AMETEUR SPORT OF AIKIDO, AS TAUGHT BY THE FOUNDER MORIHEI UESHIBA TO HIS DIRECT DISCIPLE MITSUGI SAOTOME.",,,,,,100.0,55.150510607440204,48.776504969767025,53.82015059239187,52.26733693548299,129.16787071517754,38.737466536538555
475085100,HELEN HAYES YOUTH THEATRE INC,OFFERS THEATER EDUCATION PROGRAMS FOR THE YOUTH.,,,,,,100.0,580.2621475624048,559.3415327415031,510.63004324222385,206.97668152977786,218.45270971131438,265.92485821669607
475089027,Malouf Foundation,Malouf Foundation brings comfort to community members by helping them fulfill basic needs during difficult times.,,,,,,100.0,,,346.13675716292596,2462.1434872096443,3098.1394361135613,2411.073540461956
475089353,FOUR FRESHMEN MUSIC FOUNDATION INC,PERPETUATE AND FOSTER APPRECIATION AND UNDERSTANDING OF THE HISTORIC MUSIC AND UNIQUE HARMONIES CREATED BY THE FOUR FRESHMEN.,,,,,100.0,92.61248235739612,93.25277978587904,,,,19.838892905091395,63.75778856415023
475093332,IN MEMORY OF,"THE PURPOSE OF THE CORPORATION IS TO ENCOURAGE, FOSTER, AND FACILITATE PHILANTHROPIC GENEROSITY TOWARD SOCIAL IMPACT PROGRAMS AND ORGANIZATIONS BY INCREASING CHARITABLE CONTRIBUTIONS THROUGH MEMORIAL DONATIONS. THE CORPORATION OFFERS A SERVICE FOR FAMILIES AND DONORS TO MAKE DONATIONS IN A LOVED ONE'S NAME. THE CORPORATION IS A PASS-THROUGH AGENT ON BEHALF OF THE MEMORIAL DONORS.",,,,,,100.0,,,,,1240.6241952927846,
475103297,ORCHOS CHAIM CHABURA,"THE EDISON CHABURA PROGRAM IS FOR ASPIRING YOUNG MEN WHO ARE RETURNING FROM SCHOOL ABROAD AND ARE PLANNING ON PURSUING JOB/SCHOOL OPPORTUNITIES. THE PROGRAM IS DESIGNED TO HELP STUDENTS TRANSITION FROM SCHOOL LIFE OVERSEAS TO A WORKING ENVIRONMENT IN AMERICA WHILE STILL MAINTAINING A STRONG LEARNING SCHEDULE AND VIBRANT SPIRITUAL GROWTH. THE PROGRAM WILL PROVIDE HOUSING, JOB NETWORKING AND MENTORING, STRONG LEARNING SCHEDULES, AS WELL AS GUIDANCE IN LEARNING, AND PERSONAL GROWTH. IT WILL ALSO AFFORD THE STUDENTS AN EXCELLENT OPPORTUNITY TO INTEGRATE IN TO A GREAT COMMUNITY AND FORM RELATIONSHIPS WITH SOME OF THE OUTSTANDING FAMILIES THAT LIVE THERE.",,,,,,100.0,,173.72334204527823,139.98782714546562,168.0331292590073,177.80244173140954,
475114216,SOUTH SUMMIT TRAILS FOUNDATION,The mission of South Summit Trails Foundation is to enhance the lives of community members through a system of interconnected and continuous regional and community trails connected throughout the South Summit area of Utah.,,,,,100.0,1744.3628509719222,3399.3088552915765,3309.8488120950324,,3349.719222462203,3482.462203023758,4509.244060475162
475114216,South Summit Trails Foundation Inc,The mission of South Summit Trails Foundation,,,,,100.0,1744.3628509719222,3399.3088552915765,3309.8488120950324,,3349.719222462203,3482.462203023758,4509.244060475162
475120058,GLOBAL OPPORTUNITIES CENTER,THE ORGANIZATION'S MISSION IS TO BE A CONNECTING GLOBAL HUB THAT DEVELOPS TALENT FOR GROWING BUSINESSES AND CREATES A GLOBAL IDENTITY FOR OUR REGION.,,,,,,100.0,30.15067524542837,2.1509408901441907,,,,
475121328,GUN SENSE SC,"TO ADDRESS THE PUBLIC HEALTH CRISIS OF GUN VIOLENCE BY EDUCATING CITIZENS, BUILDING AWARENESS, AND SUPPORTING NONPARTISAN LEGISLATION.",,,,,100.0,,154.436679734106,156.9660814726436,122.4816771774331,259.71024373615137,,
475121328,ARM IN ARM INC,"TO ADDRESS THE PUBLIC HEALTH CRISIS OF GUN VIOLENCE BY EDUCATING CITIZENS, BUILDING AWARENESS, AND SUPPORTING NONPARTISAN LEGISLATION.",,,,,100.0,,154.436679734106,156.9660814726436,122.4816771774331,259.71024373615137,,
475121647,LUGGAGE WITH LOVE,.,,,,,100.0,,,,,,,
475121647,Luggage With Love,"To provide clothing, school supplies, toiletries, and other necessities to children in the foster care system.",,,,,100.0,,,,,,,
475123534,Luciano Emilio Brazilian Soccer Academy,,,,,,,,100.0,,,38.319693262461215,,0.0
475137685,Ethical Choices Program,"A more compassionate world will require thoughtful, critical thinkers. Our greatest hope resides in a younger generation that can represent the best of humanity and has the knowledge, tools, and commitment to solve our problems. The Ethical Choices Program is dedicated to inspiring students to realize the importance and responsibility of being informed and to understand the power and influence they wield to make the world a better place through their food choices. By helping students understand the realities behind their choices and the many benefits of healthful eating, students can make informed, responsible and compassionate decisions for themselves and other beings.?We focus our humane education program efforts on high school and college students, an age group that is more open and willing to examine our cultural choices than any other. And rather than telling those students what to think or feel, ECP educators help students find answers for themselves. We encourage students to thi",,,,,100.0,698.8973785563423,1228.5439184991924,2576.5203752018883,,2522.0213691141757,2184.625419306746,2476.627531370357
475150120,SPORTS EMPOWERMENT LEADERSHIP ACADEMY,"The mission of the charitable organization is to help to empower the youth athetically and academically by providing support, knowledge and advisement.",,,,,,,100.0,100.0,,,253.51252290775807,1109.5601710445937
475150878,PROJECT CHANGE INC,"THE MISSION OF PROJECT CHANGE INC. IS TO LAUNCH PROJECTS AND SUPPORT PROGRAMS THAT ARE DEDICATED TO BUILDING ORPHANAGES, SCHOOLS, AND REHABILITATION CENTERS INTERNATIONALLY. PROJECT CHANGE, INC.'S DONORS HAVE THE OPTION OF DIVERSIFYING THEIR PARTICIPATION AND GIFTS. WHETHER IT IS BUILDING A HOME FOR CHILDREN WITH DISABILITIES, CREATING CURRICULUM FOR A NEW SCHOOL, OR DESIGNING A REHABILITATION CENTER FOR CHILDREN TO RECOVER FROM TRAUMATIC EVENTS, THERE ARE MANY OPTIONS. ALL OF OUR PROGRAMS ARE DESIGNED TO CREATE STABLE, LOVING, AND NURTURING ENVIRONMENTS WHERE CHILDREN CAN FEEL EMPOWERED AND ACTIVELY PARTICIPATE IN THE TRANSFORMATION OF THEIR OWN LIVES. MOST IMPORTANTLY, WE DO THE RESEARCH AND QUALIFY THE PROJECTS TO ENSURE DONOR'S GIFTS GO WHERE THEY ARE INTENDED TO GO. WE MONITOR THE SUCCESS AND PROVIDE WEEKLY UPDATES ON THE PROGRESS OF THE PROJECT.",,,,,100.0,5680.865533230293,3571.097372488408,3027.5734157650695,1791.5919629057184,704.6986089644514,1495.3323029366306,2074.466769706337
475153392,STMA GIRLS BASKETBALL CLUB,"PROMOTE AND SUPPORT AMATEUR FEMALE ATHLETES AGES 18 AND YOUNGER IN THE SPORT OF BASKETBALL WITHIN THE ST MICHAEL/ALBERTVILLE, MN SCHOOL DISTRICT. FACILITATING A SAFE AND COMPETETIVE ACTIVITY FOR FEMALE ATHLETES IN THE DISTRICT FROM DIFFERENT BACKGROUNDS, BOTH ETHNICALLY AND INANCIALLY, EDUCATING THE ATHLETES, COACHES AND FANS IN THE DISTRICT ABOUT THE SPORT OF BASKETBALL.",,,,,100.0,187.26505926066557,183.45718857638795,201.03333242928048,225.73431694285483,216.5387431857015,358.08494480757236,291.6153616663502
475159229,GRAND MESA IMPRESSIONZ INC,"PROVIDES LOCAL ARTISTS AND CRAFTSMEN WITH A GALLARY, PROMOTES CULTURAL EVENTS IN THE AREA, AND ENCOURAGES SELF SUFFICIENCY.",,,,,,100.0,69.3222859570852,86.92018978825861,115.6008781247787,150.54174633524536,192.01897882586218,165.0095602294455
475175383,SWEET CHEEKS DIAPER BANK,TO ELIMINATE DIAPER NEED AND RAISE AWARENESS OF THE BASIC HEALTH NEED FOR DIAPERS IN THE COMMUNITY.,,,,,,100.0,878.1906471022908,2430.6062845279566,,2412.6886941834687,3257.363031774517,5076.016045603294
475186073,DUNN UNITED MINISTERIAL ASSOC INC,TO FACILITATE FELLOWSHIP AND COOPERATION AMONG CHRISTIAN MINISTERS AND CONGREGATIONS OF THE DUNN AREA FOR PURPOSES OF CORPORATE WORSHIP AND COMMUNITY SERVICE AND TO OPERATE A FOOD PANTRY.,,,,,,100.0,122.86377438277984,125.77142584614407,127.56784255122969,284.37117466575523,263.6837670699331,901.240004451298
475194047,Rock In Road Inc,"The specific purpose of this corporation is to foster quality education and experience of traditional and contemporary folk traditions. Rock In Road Inc. intends to successfully partner with individuals and organizations to present a diversity of performances and workshops, such as but not limited to, music, songwriting, storytelling, dance, broadcasting, recording, comedy, games, arts, crafts, and food. Rock In Road Inc. intends to cultivate relationships that are inclusive of all types and ages of people, from all walks of life, to accomplish the purpose of the corporation.",,,,,,100.0,0.0,8.582464237897259,,,,
475198700,NEW GENERATION EVENTS INC,TO PROVIDE EDUCATIONAL EVENTS/FESTIVALS,,,,,100.0,100.0,,,,,,
475206106,Love City Inc,Charitable organization running a community center in an impoverished area providing afterschool and summer programs free to ages 3-18.,,,,,,100.0,290.07759501905025,491.23977790168203,582.8437180559428,1178.2983691106774,847.6982854753276,342.9177121085401
475211641,GOT YOUR SIX SUPPORT DOGS,"THE ORGANIZATION SUPPORTS VETERANS AND FIRST-RESPONDERS WHO HAVE RISKED THEIR LIVES TO SERVE THEIR COUNTRY. TO HELP THOSE WHO STRUGGLE WITH POST TRAUMATIC STRESS DISORDER (PTSD) AS WELL AS SEXUAL TRAUMA, THE ORGANIZATION'S GOAL IS TO PLACE TRAINED PTSD SERVICE DOGS WITH VETERANS AND FIRST-RESPONDERS AT NO COST TO HELP THEM HEAL FROM THE PSYCHOLOGICAL STRES OF WAR AND DUTY THROUGH THE COMPASSION AND HEALING POWER OF THER LOYAL FOUR LEGGED COMPANIONS.",,,,,,100.0,182.7077347014621,,228.4995603738182,829.8465387369586,704.1895921900635,747.4198022135405
475235443,JC COURTYARD,TEACH CHRISTIANITY & SPREAD GOSPEL TO PUBLIC.,,,,,100.0,1.5393879935712607,29.033017080825847,11.565350210768537,6.7561585489872344,13.95818128885858,,
475237929,IMABRIGHTKID FOUNDATION,PERFORMING ARTS/EDUCATION,,,,,,100.0,184.1269700016908,185.9646000373755,196.34075801126605,60.00551733957445,66.01407811484965,92.19118471518959
475238446,OH-GO,"WE ARE COMMITTED TO INSPIRING LIFE-LONG CONTRIBUTORS TO SOCIETY BY FACILITATING ACTS OF KINDNESS WITH IN THE COMMUNITY, DELIVERING GOODS THROUGH A MOBILE SERVICE TO DISADVANTAGED CHILDREN, AND OFFERING LEARNING EXPERIENCES WITHIN THEIR LOCAL ENVIRONMENTS THAT ENCOURAGE EVERY INDIVIDUAL TO BECOME A CATALYST FOR POSITIVE CHANGE.",,,,,,,100.0,357.7087413209898,386.7295709453445,2749.747196012106,1654.51842620616,1323.8970980950687
475243925,Panhandle Warrior Partnership,"Veteran Outreach, Advocacy and Awareness",,,,,,,,,,,,
475246375,STILL KICKIN,TO HELP AWESOME PEOPLE GET THROUGH AWFUL THINGS.,,,,,100.0,609.8388077858881,1012.4898621248987,1583.6729521492296,2398.205596107056,,2346.2084347120845,264.4312652068126
475255598,Mile High Fusion Inc,To provide young female atheletes the opportunity to improve their skills at an affordable cost.,,,,,100.0,,,,,,,
475258009,FLORIDA PSYCHOLOGICAL AND,TO ADVOCATE FOR THE MENTAL HEALTH NEEDS AND PROVIDE A FULL RANGE OF MENTAL HEALTH SERVICES DIRECTED TOWARD PREVENTION AND TREATMENT. TO EDUCATE THE GENERAL POPULATION ABOUT ALL ASPECTS SURROUNDING MENTAL HEALTH AND ELIMINATE THE NEGATIVE STIGMAS ASSOCIATED WITH MENTAL HEALTH.,,,,,100.0,,163.94113852989656,,26.072477962781587,24.62339647882277,36.78841881464848,42.923007094909345
475263292,HOPE YOUTH AND FAMILY SERVICES INC,TO HELP THE STATE WITH THE PLACEMENT OF DISLOCATED OR FOSTER CHILDRREN,,,,,,100.0,,,,,,
475265904,Friends of The Bryn Athyn Farm,"To support and advance learning and education through the science of integrated sustainable farming practices, land management stewardship, nutrition and health, and the principles of spiritual growth",,,,,,100.0,13.47992287589603,17.875593714519887,,5.539096143122989,18.75029391807915,4.920356598208947
475276358,ALAQUEST COLLABORATIVE FOR EDUCATIO,"TO FOSTER POSITIVE AND EFFECTIVE LEARNING ENVIRONMENTS PROVIDING EDUCATORS AND STUDENTS WITH EASY ACCESS TO THE TOOLS, SKILLS AND TRAINING NECESSARY FOR THEM TO BE SUCCESSFUL IN THE REAL WORLD.",,,,,,,100.0,180.69446505416232,526.5302715536429,389.92617599050305,461.15892565662557,688.2308205965277
475288476,OREGON COMMUNITY RESOURCE NETWORK INC,MISSION IS TO EDUCATE AND FUNDRAISE FOR THE BASIC NEEDS OF PEOPLE LIVING IN THE OREGON COMMUNITY,,,,,,100.0,905.2314288978648,93.36326305672982,385.21570235158913,77.98619558715801,4.062691121222101,6.512403137244361
475289473,WINSTON-SALEM POLICE FOUNDATION INC,"THE WINSTON-SALEM POLICE FOUNDATION IS AN INDEPENDENT NOT-FOR-PROFIT ORGANIZATION EXISTING TO STRENGTHEN THE COMMUNITY OF WINSTON-SALEM, NORTH CAROLINA AND THE SURROUNDING AREA. THE WINSTON-SALEM POLICE FOUNDATION'S MISSION IS TO ENHANCE THE CAPACITY OF THE WINSTON-SALEM POLICE DEPARTMENT BY USING ITS FINANCIAL RESOURCES TO PROVIDE TOOLS, TRAINING, EQUIPMENT, AND COMMUNITY OUTREACH INITIATIVES THAT MIGHT OTHERWISE GO UNFUNDED THROUGH TRADITIONAL FUNDING SOURCES.",,,,,,100.0,67.94726173417678,43.55930870583301,43.38762101142837,38.50435116904903,19.522594624820886,50.70466221647503
475292447,SKATE ZONE'S FUTURE STARS INC,THE MISSION OF THIS ORGANIZATION IS TO EDUCATE AND DEVELOPE NOVICE HOCKEY PLAYERS.,,,,,,100.0,116.20879120879121,4150.274725274726,3548.6263736263736,3446.4285714285716,149.72527472527472,43.956043956043956
475299457,PARTNERSHIP FOR THE ADVANCEMENT,TO PROMOTE THE FAIR TREATMENT AND EQUITABLE INCLUSION OF REFUGEE COMMUNITIES USING ORGANIZING TO ACHIEVE COLLECTIVE IMPACT AND POLICY CHANGE.,,,,,,100.0,216.35272521060972,253.6237730267581,289.37509865478717,689.6358396033932,1004.7707993522399,1503.882760112481
475300877,Amys Wish Inc,To recongnize extraordinary kids affected by varying types of disabiling conditions.,,,,,,,100.0,50.313113123874544,-0.6746042411374203,29.822345257612813,,27.07017496707609
475320995,Honor Flight Kentucky Inc,"OUR MISSION IS TO FLY WORLD WAR II, KOREAN WAR, AND VIETNAM WAR VETERANS",,,,,,100.0,129.7654992351495,144.39937210177717,122.21390185886708,38.74988987754383,40.686443324977375,133.9041013607131
475324243,CARRIAGE HOUSE REPOSE &,"PROVIDE A PLACE OF REST, RESPITE, REPOSE AND RESTORATION IN A PEACEFUL, QUIET AND BEAUTIFUL GARDEN SETTING FOR MINISTERS, MISSIONARIES AND OTHER INDIVIDUALS CALLED TO PREACH, TEACH AND PRESENT THE GOSPEL OF CHRIST JESUS TO MANKIND.",,,,,100.0,2.06361369184209,7.9942926945270445,14.988180918331468,13.322127394050012,20.282682352271642,34.34830417011347,2.5081249834858057
475325226,Richland Early American Center for History,To preserve and promote early American history in the Richland County area.,,,,,100.0,,682.4211597151577,122.09562563580876,52.838250254323505,715.8494404883011,712.1464903357071,93.20447609359105
475340986,OPHTHALMICEDGE INC,KEEPING AN EDUCATIONAL EDGE FOR OPHTHALMIC PROFESSIONALS AND VISUALLY IMPAIRED PATIENTS.,,,,,100.0,100.0,48.76918918918919,49.9054054054054,41.959999999999994,66.20324324324325,78.56594594594594,44.43675675675676
